bone_id,period_class,group_order,sentence_simple,surface_form,canonical_entity_id,canonical_name,entity_phase,entity_type,entity_subtype,entity_role,rule_hit,confidence,linked_entity_id
H01450,賓三,0,戊戌卜賓貞束于大甲亦于未释,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H01464,典賓,0,大甲未释王,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H01465,典賓,0,王勿出,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_with_action,medium,
H01479,典賓,0,未释丑卜未释王未释,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H01484,𠂤賓,0,未释卜王未释未释大庚未释牢伐,王,KING_𠂤賓,Wu Ding,living,human,king,agent,living_king_with_action,medium,
H01486,𠂤賓,0,未释卜王匄未释大庚,王,KING_𠂤賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H01489,𠂤小,0,未释酉卜王未释禱未释小甲未释,王,KING_𠂤小,King (𠂤小),living,human,king,agent,living_king_alone,low,
H01495,典賓,0,未释巳卜殻未释大戊未释求王,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H01495,典賓,0,未释巳卜殻未释大戊未释求王,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H01499,賓三,0,未释卜爭未释乙亥未释中丁,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H01503,𠂤賓,0,未释戌卜王未释中丁未释,王,KING_𠂤賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H01522,𠂤賓,0,癸丑卜王㞢于且乙二牛,王,KING_𠂤賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H01533,賓三,0,丙戌卜賓貞翌丁亥㞢于且乙,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H01535,典賓,2,貞王勿卒入待,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_with_action,medium,
H01540,典賓,2,未释賓貞王勿賓月不左,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H01540,典賓,2,未释賓貞王勿賓月不左,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_with_action,medium,
H01542,典賓,0,甲御卜殻未释翌乙未㞢于且乙,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H01551,典賓,0,未释賓未释未释乙未释㞢于且乙,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H01552,賓一,0,未释巳卜爭未释來甲子㞢于且乙,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H01552,賓一,0,未释巳卜爭未释來甲子㞢于且乙,子,PRINCE_賓一,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H01554,賓三,0,癸丑卜爭貞翌乙卯㞢于且乙,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H01565,𠂤小,0,癸丑卜王㞢且乙,王,KING_𠂤小,King (𠂤小),living,human,king,agent,living_king_alone,low,
H01566,𠂤賓,0,甲午卜王未释乙巳㞢未释且乙,王,KING_𠂤賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H01568,典賓,1,未释王未释,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H01577,賓一,0,未释卯卜賓未释御于且乙,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H01583,賓一,0,丁未卜爭貞王告于且乙,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H01583,賓一,0,丁未卜爭貞王告于且乙,王,KING_賓一,Wu Ding,living,human,king,agent,living_king_alone,low,
H01583,賓一,1,貞王勿出田,王,KING_賓一,Wu Ding,living,human,king,agent,living_king_with_action,medium,
H01588,典賓,0,辛卯卜賓貞禱于且乙,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H01595,未分期,0,未释未卜爭未释𫹉且乙,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H01600,典賓,0,未释卜殻貞奏且乙,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H01617,賓三,0,未释亥卜爭未释勿未释墉,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H01625,典賓,0,貞王未释于且乙,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H01627,𠂤賓,0,癸卯卜王未释且乙未释,王,KING_𠂤賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H01629,𠂤小,0,壬申未释且乙未释王未释七月,王,KING_𠂤小,King (𠂤小),living,human,king,agent,living_king_alone,low,
H01637,賓一,0,辛巳卜殻貞且乙未释若,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H01639,𠂤小,0,未释申卜王叀羊且乙乇橐不,王,KING_𠂤小,King (𠂤小),living,human,king,agent,living_king_alone,low,
H01649,典賓,2,未释叀王未释,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H01651,𠂤小,0,未释王未释自且乙至于父乙九月,王,KING_𠂤小,King (𠂤小),living,human,king,agent,living_king_alone,low,
H01665,典賓,1,貞王勿往出,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_with_action,medium,
H01692,賓一,0,壬辰卜殻貞㞢于且辛,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H01697,賓出,1,王未释,王,KING_賓出,Wu Ding,living,human,king,agent,living_king_alone,low,
H01703,典賓,0,丙午卜殻貞㞢于且辛,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H01716,典賓,0,未释殻貞御于且辛,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H01718,典賓,0,未释午卜賓貞御于且辛𰇑十未释,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H01722,典賓,1,未释殻未释,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H01734,典賓,0,未释亘貞且辛求王,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H01736,賓一,0,未释隹且辛害王,王,KING_賓一,Wu Ding,living,human,king,agent,living_king_alone,low,
H01737,賓一,0,未释且辛害王,王,KING_賓一,Wu Ding,living,human,king,agent,living_king_alone,low,
H01738,典賓,0,貞隹且辛害王,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H01739,賓一,0,且辛害王,王,KING_賓一,Wu Ding,living,human,king,agent,living_king_alone,low,
H01741,典賓,0,貞且辛弗未释王,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H01745,賓三,0,庚寅卜爭不隹且辛,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H01746,典賓,0,未释隹祖辛未释王,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H01781,𠂤賓,0,辛亥卜王㲹㞢且甲,王,KING_𠂤賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H01804,𠂤小,0,甲子卜貞羌甲害王三夕,王,KING_𠂤小,King (𠂤小),living,human,king,agent,living_king_alone,low,
H01804,𠂤小,0,甲子卜貞羌甲害王三夕,子,PRINCE_𠂤小,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H01805,賓三,0,貞羌甲不害王,王,KING_賓三,Wu Ding,living,human,king,agent,living_king_alone,low,
H01818,賓出,0,甲子卜貞未释羌甲且未释,子,PRINCE_賓出,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H01840,賓出,0,乎子𫻨㞢于且丁,子,PRINCE_賓出,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H01843,𠂤小,0,丁酉卜王㞢且丁乎,王,KING_𠂤小,King (𠂤小),living,human,king,agent,living_king_alone,low,
H01845,𠂤小,0,辛丑卜王未释㞢且丁眔未释,王,KING_𠂤小,King (𠂤小),living,human,king,agent,living_king_alone,low,
H01849,𠂤小,0,壬戌卜王㞢未释歲且丁,王,KING_𠂤小,King (𠂤小),living,human,king,agent,living_king_alone,low,
H01866,賓出,0,未释勿未释且丁己𫹉子未释束未释,子,PRINCE_賓出,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
H01871,賓一,0,且丁害王,王,KING_賓一,Wu Ding,living,human,king,agent,living_king_alone,low,
H01872,賓一,0,貞不隹且丁害王,王,KING_賓一,Wu Ding,living,human,king,agent,living_king_alone,low,
H01881,賓一,0,未释寅未释王貞于且丁未释,王,KING_賓一,Wu Ding,living,human,king,agent,living_king_alone,low,
H01882,典賓,0,戊午未释殻貞于且丁御未释,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H01885,𠂤小,0,未释巳未释王于未释,王,KING_𠂤小,King (𠂤小),living,human,king,agent,living_king_alone,low,
H01890,賓一,0,未释寅未释王貞未释未释且丁未释,王,KING_賓一,Wu Ding,living,human,king,agent,living_king_alone,low,
H01893,𠂤小,0,未释巳卜王未释且丁,王,KING_𠂤小,King (𠂤小),living,human,king,agent,living_king_alone,low,
H01895,典賓,0,王其㞢未释爵司若,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_with_action,medium,
H01896,賓一,0,未释午卜賓未释未释且丁,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H01904,𠂤小,0,丙子卜未释勿未释且丁,子,PRINCE_𠂤小,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
H01906,典賓,0,庚辰卜殻貞㞢于丁五牢,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H01925,賓出,0,丙子卜㞢于丁一牛,子,PRINCE_賓出,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H01928,典賓,0,乙亥卜賓貞㞢牛于丁,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H01929,𠂤小,0,丙戌未释王㞢未释丁羊叀用,王,KING_𠂤小,King (𠂤小),living,human,king,agent,living_king_alone,low,
H01934,賓三,0,丙辰卜爭貞翌未释巳㞢于丁一,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H01935,賓三,0,丁巳卜賓貞㞢于丁,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H01940,賓三,0,未释卜賓未释翌未释㞢于丁,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H01956,賓三,0,癸卯卜賓貞告王𠱫于丁,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H01956,賓三,0,癸卯卜賓貞告王𠱫于丁,王,KING_賓三,Wu Ding,living,human,king,agent,living_king_alone,low,
H01958,賓出,0,貞祼告王򿽂于丁三夕,王,KING_賓出,Wu Ding,living,human,king,agent,living_king_alone,low,
H01968,賓一,0,丙寅卜殻未释丁卯尞于未释丁卯未释𰇑卅牢未释,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H01995,賓三,0,未释辰卜賓未释于丁未释夕,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H02000,典賓,1,未释王未释害,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H02008,典賓,0,甲子未释㞢未释南庚未释正,子,PRINCE_典賓,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H02014,典賓,0,未释未释卜賓貞未释御于南庚,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H02015,典賓,0,未释未释卜賓貞御于南庚,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H02018,典賓,0,未释申卜殻貞于南庚御薛,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H02019,賓三,0,庚申卜賓貞南庚未释㞢鬯,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H02020,典賓,0,未释亥卜殻貞祏南庚未释未释,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H02024,典賓,1,未释王弗未释,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H02041,典賓,0,未释王貞于且庚,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H02056,賓一,0,甲戌卜賓㞢于且未释,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H02065,典賓,0,貞未释子勿未释于且未释,子,PRINCE_典賓,Prince,living,human,royal_family,agent,living_prince_pattern,medium,
H02070,典賓,0,未释午卜殻貞𰇑且未释,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H02482,典賓,0,貞匕庚孽王,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H02483,典賓,0,辛酉卜򧍪貞王其㞢曰匕庚未释,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_with_action,medium,
H02496,典賓,0,癸巳卜爭貞㞢伯彘于匕癸不左王占曰吉勿左,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H02496,典賓,0,癸巳卜爭貞㞢伯彘于匕癸不左王占曰吉勿左,王,KING_典賓,Wu Ding,living,human,king,agent,living_king_with_action,medium,
H02497,典賓,0,丁丑卜賓,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H02501,典賓,1,未释殻未释,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H02512,𠂤賓,0,未释卜王貞御于匕未释,王,KING_𠂤賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H02517,𠂤賓,0,未释辰卜王㞢二匕,王,KING_𠂤賓,Wu Ding,living,human,king,agent,living_king_alone,low,
H02523,賓三,3,貞翌庚子㞢于晦庚牢,子,PRINCE_賓三,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H02532,𠂤小,0,丙子未释晦丙,子,PRINCE_𠂤小,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H02544,𠂤小,0,未释未释未释賓未释晦庚王㞢未释,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H02544,𠂤小,0,未释未释未释賓未释晦庚王㞢未释,王,KING_𠂤小,King (𠂤小),living,human,king,agent,living_king_alone,low,
H02545,典賓,0,辛酉卜賓貞㞢于晦庚,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H02553,𠂤小,0,丁未卜王㞢晦庚,王,KING_𠂤小,King (𠂤小),living,human,king,agent,living_king_alone,low,
H02562,典賓,1,未释未释卜爭未释未释未释未释,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H02573,典賓,2,未释亥卜殻未释,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H02593,賓出,0,庚子貞今日于晦,子,PRINCE_賓出,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H02595,𠂤小,0,未释子卜𩱫晦未释牛,子,PRINCE_𠂤小,Prince,living,human,royal_family,agent,living_prince_pattern,low,
H02607,賓出,0,貞帚好㞢匚于多匕𫹉,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
H02609,典賓,0,乎帚好㞢未释于父未释,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
H02610,典賓,0,貞翌未释卯勿乎帚好㞢未释,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
H02612,𠂤賓,1,貞御帚好于高,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
H02613,典賓,1,御帚好于父乙,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
H02617,典賓,1,貞于匕庚御帚好,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
H02620,典賓,0,庚戌卜爭貞御帚好于未释,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
H02620,典賓,0,庚戌卜爭貞御帚好于未释,爭,ZHENG,爭,living,human,diviner,agent,living_named_person,high,
H02622,典賓,0,貞御帚好,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
H02623,典賓,0,御帚好,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
H02626,典賓,0,貞勿御帚好于丙,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
H02627,典賓,0,甲戌卜殻貞勿򽰼御帚好止于父乙,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
H02627,典賓,0,甲戌卜殻貞勿򽰼御帚好止于父乙,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H02628,典賓,0,甲戌卜殻貞勿򽰼御帚好止于未释,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
H02628,典賓,0,甲戌卜殻貞勿򽰼御帚好止于未释,殻,KE,殻,living,human,diviner,agent,living_named_person,high,
H02635,典賓,0,貞帚好弗其用,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
H02637,典賓,0,己卯卜賓貞隹帝取帚好,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
H02637,典賓,0,己卯卜賓貞隹帝取帚好,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H02638,典賓,0,未释寅卜韋貞賓帚好,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
H02638,典賓,0,未释寅卜韋貞賓帚好,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H02638,典賓,1,貞弗其帚好,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
H02641,典賓,0,貞勿乎帚好往尞,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
H02642,典賓,0,貞翌丁巳乎帚好往于未释,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
H02643,典賓,0,壬戌卜未释貞帚好不往未释匕庚,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
H02644,典賓,0,貞帚好弗其賓哭未释,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
H02644,典賓,0,貞帚好弗其賓哭未释,賓,BIN,賓,living,human,diviner,agent,living_named_person,high,
H02647,𠂤賓,0,貞乎帚好未释,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
H02648,典賓,0,貞乎帚好曰未释,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
H02654,典賓,0,未释帚好其來,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
H02655,典賓,0,貞帚好不至,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
H02662,典賓,0,貞今五夕帚好不其未释,帚好,FU_HAO,帚好,living,human,royal_consort,agent,living_named_person,high,MU_辛
